Bank_id,Year,Net_interest_income,roa,dep_ratio,prov_npa,total_staff,inflation,roa_risk,nii_opinc,loanratio,equityratio,log_ta,tagr,gdp_grth,gfce,roa_risk_5yr,govt_exp,repo,hhi_nii,diverse
40,2014,73.43,-1.84,82.61,138.08,2430,11.06,-1.997251,7.213943,54.03174,5.013212,9.594758,6.0192,7.41023,10.4409,-1.109259,13.34,7.75,0.544864,-16160.82
40,2015,84.95,-1.77,86.27,312.61,2279,6.65,-1.921269,8.40806,53.44104,5.043649,9.571638,-2.312,7.99625,10.4283,-1.067058,13,8,0.449365,-16210.21
40,2016,76.73,-1.61,91.1,99.3,2185,4.91,-1.747595,8.524609,55.78666,4.07567,9.430518,-14.112,8.25631,10.3085,-0.6357132,12.8,6.75,0.612806,-17972.21
40,2017,111.02,0.1,91.57,83.07,,4.95,0.1085462,13.03771,52.26861,5.306686,9.420044,-1.0474,6.79538,10.7672,0.0394853,12.53,6.25,0.45791,-16525.98
40,2018,102.47,-0.2,88.88,133.76,,3.33,-0.2170925,12.59309,49.73353,6.099886,9.416253,-0.3791,6.53299,10.7885,-0.0789706,12.2,6,0.647809,-15665.9
40,2019,52.73,0.1,89.87,74.69,,3.95,0.1085462,7.327274,53.304,6.450861,9.375761,-4.0492,4.04155,11.228,0.0394853,13.21,6.5,2.72784,-18276.79
40,2020,112.85,0.55,88.9,58.54,,3.72,0.5970044,14.53541,52.96415,6.741981,9.414513,3.8752,-7.96461,12.6008,0.2171691,17.6,5.25,0.552389,-16391.25
41,2015,,0.73,0.04,,13,6.65,0.5204483,,,99.01726,5.731138,-368.337,7.99625,10.4283,0.4400862,13,8,,
41,2016,9.18,2.64,41.73,,50,4.91,1.882169,64.10615,47.34106,43.77284,6.586572,85.5434,8.25631,10.3085,1.042412,12.8,6.75,0.2786,-51032.88
41,2017,5.45,-1,70.98,7.04,64,4.95,-0.7129429,10.8092,35.98233,26.66955,7.051553,46.4981,6.79538,10.7672,-0.3948529,12.53,6.25,0.378423,-25720.92
41,2018,11.43,-1.11,64.77,1.85,68,3.33,-0.7913666,35.31047,56.86132,25.88757,7.043387,-0.8166,6.53299,10.7885,-0.4382868,12.2,6,0.448284,-35866.89
41,2019,33.85,1.09,63.89,,63,3.95,0.7771078,48.03462,63.7239,20.96188,7.31846,27.5073,4.04155,11.228,0.4303897,13.21,6.5,0.39942,-15492.02
41,2020,19.56,0.32,78.79,,78,3.72,0.2281417,27.34135,58.30387,19.15653,7.423282,,-7.96461,12.6008,0.1263529,17.6,5.25,0.395078,-18776.2
42,2018,0.56,-2.21,8.64,,42,3.33,-1.340724,-4.527081,54.70706,60.25467,6.963218,-46.0064,6.53299,10.7885,-0.872625,12.2,6,1.73087,-67821.42
42,2019,7.73,0.43,29.01,,46,3.95,0.2608649,18.0861,51.09432,38.82265,7.461842,49.8624,4.04155,11.228,0.1697868,13.21,6.5,0.443933,-48112.43
42,2020,17.94,0.82,27.85,,52,3.72,0.4974633,19.26753,51.33052,48.8261,7.965445,50.3603,-7.96461,12.6008,0.3237794,17.6,5.25,0.478027,-24471.71
43,2005,211.97,0.62,90.32,135.77,6474,3.77,2.058,19.46214,52.44997,4.300289,9.730381,176.494,7.92343,10.3661,0.2901687,13.69,6,0.298401,-12336.31
43,2006,216.95,1.28,86.61,95.58,6015,4.25,4.248775,16.83205,56.85472,6.055299,9.935127,20.4746,8.06073,9.80247,0.599058,13.58,6.5,0.386894,-12704.11
43,2007,302.59,1.38,86.03,89.29,6029,5.8,4.58071,17.82101,59.38279,5.987302,10.13022,19.5093,7.66082,9.86212,0.6458595,14.29,7,0.323614,-11573.12
43,2008,394.72,1.34,79.72,192.05,6945,6.37,4.447936,16.16685,58.15662,12.07668,10.38919,25.897,3.0867,10.5385,0.6271389,15.7,7,0.341066,-10874.88
43,2009,515.78,1.48,82.88,346.5,7570,8.35,4.912646,15.82293,57.63548,11.13458,10.56749,17.83,7.86189,11.4597,0.6926609,15.82,5,0.368749,-10593.91
43,2010,530.91,1.15,82.56,413.11,7896,10.88,3.817258,15.05167,61.70517,10.73929,10.68455,11.706,8.49758,11.0076,0.5382162,15.38,4.25,0.35181,-11070.47
43,2011,516.81,1.34,83.59,488.85,8270,11.99,4.447936,13.84547,62.09773,9.928142,10.84849,16.394,5.24131,11.0845,0.8078296,14.93,6.5,0.354333,-11974.87
43,2012,532.34,1.41,80.72,221.77,8745,8.86,4.680291,10.41464,62.2761,9.412229,11.01249,16.4,5.45639,10.6839,0.8500296,14.18,8.5,0.318107,-11932.66
43,2013,664.44,1.35,81.11,193.95,10059,9.31,4.48113,11.76527,62.07922,8.960152,11.1709,15.841,6.38611,10.2952,0.8138582,13.88,7.9,0.332989,-12064.12
43,2014,693.85,1.2,80.08,228.22,10467,11.06,3.983226,11.19499,58.2299,9.317876,11.21982,4.892,7.41023,10.4409,0.7234294,13.34,7.75,0.327149,-12684.51
43,2015,878.31,1.32,85.49,217.2,10981,6.65,4.381549,13.17431,61.90065,9.339886,11.32479,10.497,7.99625,10.4283,0.7957724,13,8,0.310829,-12557.84
43,2016,808.19,0.57,83.71,618.74,11735,4.91,1.892032,12.12728,61.41817,8.554771,11.45722,13.243,8.25631,10.3085,0.2250662,12.8,6.75,0.366824,-13663.6
43,2017,1081.81,0.84,84.94,410.47,11593,4.95,2.788258,14.32926,63.78347,7.777543,11.65249,,6.79538,10.7672,0.3316765,12.53,6.25,0.382989,-13414.92
43,2018,1159.12,0.75,80.97,758.19,11409,3.33,2.489516,13.69943,66.4846,8.827916,11.83728,18.479,6.53299,10.7885,0.2961397,12.2,6,0.375418,-13473.23
43,2019,1351.02,0.88,84.7,650.83,12227,3.95,2.921032,13.5024,69.1747,8.330012,11.9788,,4.04155,11.228,0.3474706,13.21,6.5,0.413238,-13205.65
43,2020,1931.41,0.94,84.31,1015.84,12496,3.72,3.120194,16.41441,67.68668,8.036851,12.10425,12.545,-7.96461,12.6008,0.3711618,17.6,5.25,0.378948,-12873.83
44,2016,10.79,-1.98,0,,,4.91,-0.996578,-155.6999,,96.44027,5.335613,-676.864,8.25631,10.3085,-0.7818088,12.8,6.75,0.522522,-34270.33
44,2017,24.43,1.27,0,,26,4.95,0.6392192,267.5794,0.0322689,98.76498,6.524693,118.908,6.79538,10.7672,0.5014632,12.53,6.25,0.526484,-140238.3
44,2018,23.67,1.77,0,,22,3.33,0.8908803,66.75127,,94.77349,7.252649,72.7956,6.53299,10.7885,0.6988897,12.2,6,0.46134,-32865.9
44,2019,68.91,3.3,5.95,,39,3.95,1.660963,52.38711,4.823647,67.17284,8.042275,78.9626,4.04155,11.228,1.303015,13.21,6.5,0.868934,-10612.99
44,2020,66.22,2.2,6.3,,52,3.72,1.107309,22.23192,24.34882,36.84199,8.69133,64.9055,-7.96461,12.6008,0.8686765,17.6,5.25,0.548113,-11301.97
45,2010,11.94,-21.45,1.66,,35,10.88,-3.363768,-32.91977,6.566635,,5.718901,-297.243,8.49758,11.0076,-10.0389,15.38,4.25,0.883287,-1325.373
45,2011,23.43,-1.37,3.42,,45,11.99,-0.214842,346.5976,19.00301,,6.612095,89.3194,5.24131,11.0845,-0.8259153,14.93,6.5,0.646375,-392347.3
45,2012,22.29,-0.03,4.2,115.2,77,8.86,-0.0047046,94.36918,27.69728,41.5826,6.771202,15.9107,5.45639,10.6839,-0.0180857,14.18,8.5,0.532222,-79775
45,2013,29.18,-6.09,6.24,22,88,9.31,-0.9550277,-649.8887,22.69382,26.53577,7.041333,27.0131,6.38611,10.2952,-3.671404,13.88,7.9,0.72466,-3338919
45,2014,30.47,-6.57,10.97,12.16,118,11.06,-1.030301,-190.5566,14.73058,26.41005,7.208349,16.7016,7.41023,10.4409,-3.960776,13.34,7.75,0.54923,-325175.1
45,2015,26.2,-4.43,19.5,7.06,142,6.65,-0.6947081,-1871.429,15.98992,23.27481,7.453504,24.5155,7.99625,10.4283,-2.67066,13,8,0.965589,-6.07E+07
45,2016,42.29,-4.3,31.92,27.34,130,4.91,-0.6743217,122.0139,23.38712,17.35313,7.592417,13.8913,8.25631,10.3085,-1.697868,12.8,6.75,0.426957,-134495.4
45,2017,52.45,-2.94,33.44,-9.99,63,4.95,-0.4610479,88.06245,16.54256,19.72721,7.296976,-29.5441,6.79538,10.7672,-1.160868,12.53,6.25,0.374743,-60810.13
45,2018,43.86,1.67,30.75,-24.41,41,3.33,0.2618877,66.36405,15.25171,22.29259,7.255803,-4.1173,6.53299,10.7885,0.6594044,12.2,6,0.691885,-26207.34
45,2019,27.22,0.08,28.61,7,39,3.95,0.0125455,36.54672,22.01116,17.22771,7.518026,,4.04155,11.228,0.0315882,13.21,6.5,0.734931,-21494.24
45,2020,39.08,0.29,15.3,21,43,3.72,0.0454775,37.32926,20.17694,15.48265,7.641646,12.362,-7.96461,12.6008,0.1145073,17.6,5.25,0.435612,-14930.5
46,2005,-0.7,-2.58,93.13,,252,3.77,,-5.72363,40.48312,4.762721,5.453096,-218.855,7.92343,10.3661,-1.207476,13.69,6,6.42735,-22007.46
46,2006,0.72,-2.58,91.44,,,4.25,,8.06271,39.5698,5.399955,5.407844,-4.5252,8.06073,9.80247,-1.207476,13.58,6.5,0.518904,-19159.35
47,2005,651.34,1.47,70.69,176.22,9030,3.77,5.306494,24.49172,49.71184,8.78936,10.84796,544.012,7.92343,10.3661,0.6879808,13.69,6,0.898713,-14129.55
47,2006,1123.98,1.38,75.91,384.85,14878,4.25,4.981606,28.75931,47.69825,7.209713,11.20513,35.717,8.06073,9.80247,0.6458595,13.58,6.5,0.880563,-13938.79
47,2007,1516.23,1.33,74.86,691.15,21477,5.8,4.801114,26.3997,51.45445,7.051139,11.4212,21.607,7.66082,9.86212,0.6224588,14.29,7,0.74932,-14093.97
47,2008,2283.14,1.32,75.67,1026.37,37386,6.37,4.765015,26.38696,47.62616,8.633079,11.79943,37.823,3.0867,10.5385,0.6177787,15.7,7,0.585964,-14361.43
47,2009,3290.6,1.28,77.92,1605.8,52687,8.35,4.62062,23.35405,53.95462,7.99463,12.11872,31.929,7.86189,11.4597,0.599058,15.82,5,0.608523,-13980.32
47,2010,3983.11,1.53,75.25,1938.93,51888,10.88,5.523085,28.01844,56.56361,9.674831,12.3125,19.378,8.49758,11.0076,0.7160615,15.38,4.25,0.600643,-13726.27
47,2011,4335.15,1.58,75.21,763.02,55752,11.99,5.703578,25.33627,57.68205,9.150543,12.53304,22.054,5.24131,11.0845,0.9525154,14.93,6.5,0.734771,-14205.74
47,2012,5783.63,1.77,73.01,1185.18,66076,8.86,6.389452,23.72267,57.83206,8.855826,12.73053,19.749,5.45639,10.6839,1.067058,14.18,8.5,0.609115,-13633.42
47,2013,6852.62,1.9,74,1234.21,69401,9.31,6.858733,22.33478,59.88047,9.046031,12.90005,16.952,6.38611,10.2952,1.14543,13.88,7.9,0.596272,-13559.39
47,2014,7919.64,2,74.72,1632.58,68165,11.06,7.219719,21.39693,61.6356,8.844319,13.10542,20.537,7.41023,10.4409,1.205716,13.34,7.75,0.563007,-12808.51
47,2015,8996.35,2.02,76.34,1723.58,76286,6.65,7.291916,20.69139,61.89553,10.50112,13.28873,18.331,7.99625,10.4283,1.217773,13,8,0.559893,-12854.84
47,2016,10751.7,1.89,73.76,2133.63,87555,4.91,6.822635,19.913,62.7155,9.810764,13.51548,22.675,8.25631,10.3085,0.746272,12.8,6.75,0.547921,-12835.51
47,2017,12296.5,1.88,74.51,3145.3,84325,4.95,6.786536,19.86539,64.19801,10.35635,13.66914,15.366,6.79538,10.7672,0.7423235,12.53,6.25,0.540279,-12930.02
47,2018,15220.3,1.93,74.14,4910.43,88253,3.33,6.967029,20.91526,61.87722,9.990747,13.87748,20.834,6.53299,10.7885,0.7620661,12.2,6,0.583781,-12594.85
47,2019,17625.9,1.9,74.18,6394.11,98061,3.95,6.858733,19.48072,65.83965,11.98887,14.03428,,4.04155,11.228,0.7502206,13.21,6.5,0.630538,-12344.08
47,2020,23260.8,2.01,74.98,9083.32,116971,3.72,7.255818,21.66297,64.92621,11.17182,14.24111,20.683,-7.96461,12.6008,0.7936544,17.6,5.25,0.53004,-11901.42
48,2005,661.07,1.27,60.98,,3784,3.77,4.56222,41.5919,45.23553,12.82201,10.23637,-400.474,7.92343,10.3661,0.5943779,13.69,6,0.491705,-12205.16
48,2006,928.26,1.58,66.59,,4985,4.25,5.675833,44.09891,44.86502,11.11804,10.53138,29.501,8.06073,9.80247,0.7394623,13.58,6.5,0.626551,-12886.39
48,2007,1212.34,1.82,63.4,,6564,5.8,6.537985,38.66151,42.13028,11.21349,10.91379,38.241,7.66082,9.86212,0.8517857,14.29,7,0.620302,-14008.13
48,2008,2116.67,1.82,56.14,,7753,6.37,6.537985,42.75479,39.44177,11.14157,11.23744,,3.0867,10.5385,0.8517857,15.7,7,0.401283,-11942.44
48,2009,2699.42,1.51,52.81,1654.21,7446,8.35,5.424372,39.51326,29.15723,11.8519,11.45763,22.019,7.86189,11.4597,0.7067013,15.82,5,0.416522,-10137.21
48,2010,2135.48,0.88,61.65,1642.88,6685,10.88,3.161223,39.90626,25.95802,13.41895,11.41237,-4.526,8.49758,11.0076,0.4118524,15.38,4.25,0.444241,-10910.73
48,2011,1788.65,1.68,59.36,226.2,6373,11.99,6.035063,37.32061,30.06152,15.01667,11.42025,0.788,5.24131,11.0845,1.012801,14.93,6.5,0.925413,-13141.1
48,2012,2200.77,1.97,56.24,,5166,8.86,7.07683,36.40621,32.51318,13.69081,11.60116,18.091,5.45639,10.6839,1.18763,14.18,8.5,0.563648,-12057.06
48,2013,1724.22,1.81,53.56,133.35,4726,9.31,6.502061,27.4001,33.63337,14.31263,11.5728,-2.836,6.38611,10.2952,1.091173,13.88,7.9,0.449664,-13241.49
48,2014,1520.89,1.26,54.39,76.59,4846,11.06,4.526297,23.95412,30.48931,12.31971,11.78956,21.676,7.41023,10.4409,0.7596009,13.34,7.75,0.716163,-14400.06
48,2015,2091.38,1.33,61.93,67.12,4691,6.65,4.777758,28.543,33.86535,12.70125,11.8325,4.294,7.99625,10.4283,0.801801,13,8,0.352465,-13870.87
48,2016,1830.27,1.53,62.39,113.8,4458,4.91,5.496218,24.0562,38.99772,13.37571,11.85621,2.371,8.25631,10.3085,0.604125,12.8,6.75,0.391066,-12994.38
48,2017,2272.94,1.76,66.7,210.58,4029,4.95,6.322447,27.59414,35.46204,15.69865,11.77894,-7.727,6.79538,10.7672,0.6949412,12.53,6.25,0.356084,-12152.89
48,2018,1701.74,1.76,63.8,151.05,3930,3.33,6.322447,21.73914,35.61697,14.96827,11.88072,10.178,6.53299,10.7885,0.6949412,12.2,6,0.433702,-13022.26
48,2019,2063.92,1.67,58.15,-11.41,3880,3.95,5.99914,22.89632,37.91328,13.07964,12.08089,20.017,4.04155,11.228,0.6594044,13.21,6.5,0.422447,-12767.57
48,2020,2162.62,1.61,59.15,160.33,3853,3.72,5.783602,21.04347,36.26428,12.24673,12.26044,17.955,-7.96461,12.6008,0.6357132,17.6,5.25,0.348241,-13269.63
49,2005,1.69,-2.86,50.98,3.69,35,3.77,-0.7928078,11.74427,2.879522,36.31548,6.090722,-616.972,7.92343,10.3661,-1.33852,13.69,6,0.373411,-15593
49,2006,-0.73,-1.31,47.3,-1.39,26,4.25,-0.3631392,-6.867357,1.800519,37.75017,6.059614,-3.1108,8.06073,9.80247,-0.6130984,13.58,6.5,6.05104,-25352
49,2007,0.96,-0.9,49.1,0.31,37,5.8,-0.249485,8.347826,0.4478745,41.54858,5.979392,-8.0222,7.66082,9.86212,-0.4212127,14.29,7,0.595703,-20257.39
49,2008,0.67,3.15,45.81,-10.1,36,6.37,0.8731975,7.12766,0.3808981,43.13995,5.955656,,3.0867,10.5385,1.474244,15.7,7,0.469815,-24239.98
49,2009,2.55,1.22,47.45,,39,8.35,0.3381908,23.20291,0.4883508,42.7663,5.974216,1.856,7.86189,11.4597,0.5709772,15.82,5,0.440354,-17993.1
49,2010,10.93,3.52,44.76,,37,10.88,0.9757635,58.35558,0.4669119,44.32793,5.949,-2.5216,8.49758,11.0076,1.64741,15.38,4.25,0.893018,-9290.615
49,2011,12.63,4.47,41.77,,74,11.99,1.239109,62.89841,0.5517068,43.33795,5.98381,3.481,5.24131,11.0845,2.694775,14.93,6.5,0.857889,-9278.104
49,2012,23.03,6.09,36.65,,38,8.86,1.688182,70.5144,0.9703237,51.74351,6.048719,6.4909,5.45639,10.6839,3.671404,14.18,8.5,1.06748,-7842.35
49,2013,31.53,8.8,39.45,,33,9.31,2.439409,80.24943,1.360129,59.08741,5.932696,-11.6023,6.38611,10.2952,5.305149,13.88,7.9,1.13993,-8379.991
49,2014,0.26,-0.91,34.37,,31,11.06,-0.252257,4.609929,0.4075649,64.32488,5.832029,-10.0667,7.41023,10.4409,-0.5486007,13.34,7.75,21.4068,-76133.63
49,2015,0.16,-0.34,35.7,,30,6.65,-0.0942499,2.366864,0.2142522,63.25722,5.831061,-0.0968,7.99625,10.4283,-0.2049717,13,8,0.507813,-46778.26
50,2005,3416.14,1.59,59.54,,18029,3.77,4.047235,35.85787,54.51835,7.694152,12.02969,619.863,7.92343,10.3661,0.7441424,13.69,6,0.384978,-11040.67
50,2006,4180.89,1.3,65.67,,25384,4.25,3.30906,31.00203,58.14222,8.972547,12.43476,40.507,8.06073,9.80247,0.6084183,13.58,6.5,0.639453,-12213.61
50,2007,6927.87,1.09,66.88,,33321,5.8,2.77452,31.16044,56.82895,7.155862,12.75031,31.555,7.66082,9.86212,0.5101354,14.29,7,0.437612,-10757.64
50,2008,8810.76,1.12,61.14,2541.99,40686,6.37,2.850883,28.01966,56.43293,11.71105,12.89871,,3.0867,10.5385,0.5241758,15.7,7,0.469643,-10370.85
50,2009,7603.73,0.98,57.57,3769.03,34596,8.35,2.494523,24.02354,57.5561,13.05903,12.84609,-5.262,7.86189,11.4597,0.4586538,15.82,5,0.615735,-10226.27
50,2010,7477.65,1.13,55.59,4362.16,35256,10.88,2.876337,27.36585,49.86399,14.2043,12.80326,-4.283,8.49758,11.0076,0.5288559,15.38,4.25,0.453654,-9598.802
50,2011,6647.89,1.35,55.54,1976.91,26929,11.99,3.436332,25.56419,53.26144,13.56139,12.91468,11.142,5.24131,11.0845,0.8138582,14.93,6.5,0.71703,-10628.97
50,2012,7502.76,1.5,52.24,993.18,58276,8.86,3.818146,22.6021,51.87975,12.35107,13.10026,18.558,5.45639,10.6839,0.9042868,14.18,8.5,0.571697,-10720.43
50,2013,8345.7,1.7,54.51,1394.84,62065,9.31,4.327233,21.17746,54.07085,12.42672,13.19337,9.311,6.38611,10.2952,1.024858,13.88,7.9,0.475355,-10788.95
50,2014,10427.9,1.78,55.82,2252.27,72226,11.06,4.530867,23.54072,56.95913,12.31218,13.29571,10.234,7.41023,10.4409,1.073087,13.34,7.75,0.417239,-10499.5
50,2015,12176.1,1.86,55.96,3141.27,67857,6.65,4.734502,24.46409,59.97593,12.44787,13.37875,8.304,7.99625,10.4283,1.121316,13,8,0.390189,-10325.99
50,2016,15323,1.49,58.47,7215.67,74096,4.91,3.792692,27.66946,60.39502,12.45125,13.48797,10.922,8.25631,10.3085,0.5883309,12.8,6.75,0.350537,-9834.066
50,2017,19504.5,1.35,63.49,14686,82841,4.95,3.436332,33.11136,60.14994,12.95053,13.55647,6.85,6.79538,10.7672,0.5330515,12.53,6.25,0.384662,-9547.821
50,2018,17419.6,0.87,63.81,14244.5,82724,3.33,2.214525,30.73244,58.28043,11.9609,13.68676,13.029,6.53299,10.7885,0.3435221,12.2,6,0.399874,-10347.27
50,2019,14512.2,0.39,67.7,16811.2,86763,3.95,0.992718,24.25797,60.82648,11.23615,13.77932,9.256,4.04155,11.228,0.1539926,13.21,6.5,0.526532,-11819
50,2020,16448.6,0.81,70.19,8814.41,99319,3.72,2.061799,23.62203,58.75005,10.60707,13.90933,13.001,-7.96461,12.6008,0.3198309,17.6,5.25,0.533695,-12095.76
51,2005,627.12,0.78,18.56,-37.93,4530,3.77,0.7667175,22.16841,55.81788,7.286605,11.30664,-260.269,7.92343,10.3661,0.365051,13.69,6,0.380304,-9303.614
51,2006,1280.45,0.68,29.36,131.69,4548,4.25,0.6684204,22.07029,59.54858,7.194801,11.39149,8.485,8.06073,9.80247,0.3182496,13.58,6.5,0.384086,-9087.551
51,2007,1027.18,0.67,41.75,139.24,7482,5.8,0.6585907,15.57716,60.16105,7.992984,11.5506,15.911,7.66082,9.86212,0.3135695,14.29,7,0.252169,-9501.508
51,2008,1581.77,0.67,55.85,133.58,8253,6.37,0.6585907,18.25708,62.90453,6.750075,11.78062,,3.0867,10.5385,0.3135695,15.7,7,0.611865,-8945.894
51,2009,1476.43,0.62,65.2,119.05,10201,8.35,0.6094421,12.63673,60.00179,5.466208,12.05759,27.697,7.86189,11.4597,0.2901687,15.82,5,0.374212,-9922.976
51,2010,2301.73,0.53,71.78,236.34,12220,10.88,0.5209747,14.63122,59.16865,4.351894,12.36125,30.366,8.49758,11.0076,0.2480475,15.38,4.25,0.406439,-9624.095
51,2011,2143.23,0.73,71.23,371.58,13598,11.99,0.7175689,11.62917,62.00175,5.749374,12.44263,8.138,5.24131,11.0845,0.4400862,14.93,6.5,0.55384,-10255.56
51,2012,2112.18,0.83,72.5,645.54,15435,8.86,0.8158661,9.23371,62.19846,6.691983,12.57873,13.61,5.45639,10.6839,0.500372,14.18,8.5,0.555527,-10521.98
51,2013,3219.51,0.72,70.37,1612.94,15465,9.31,0.7077392,12.80152,60.81958,6.579335,12.68469,10.596,6.38611,10.2952,0.4340577,13.88,7.9,0.513897,-10095.29
51,2014,2978.75,0.41,71.67,1681.3,16438,11.06,0.4030182,11.34441,60.08905,7.185452,12.70378,1.909,7.41023,10.4409,0.2471717,13.34,7.75,0.426681,-10388.41
51,2015,4007.63,0.29,72.96,1622.86,16555,6.65,0.2850616,14.24469,58.50916,6.827884,12.78309,7.931,7.99625,10.4283,0.1748288,13,8,0.407487,-10215.98
51,2016,3410.7,-1.09,70.79,3507.11,17570,4.91,-1.071439,12.48249,57.5118,7.3848,12.83572,5.263,8.25631,10.3085,-0.4303897,12.8,6.75,0.458985,-10687.93
51,2017,4007.83,-1.37,74.21,11769.1,17726,4.95,-1.346671,15.03403,52.73263,6.235215,12.79905,-3.667,6.79538,10.7672,-0.5409485,12.53,6.25,0.421064,-11093.08
51,2018,7013.58,-2.46,70.82,19126.1,17475,3.33,-2.418109,27.72668,49.05655,6.058439,12.76593,-3.312,6.53299,10.7885,-0.9713382,12.2,6,0.409805,-9054.308
52,2019,3300.3,-4.68,70.99,22392.2,17116,3.95,-15.7584,16.32377,45.83126,11.74322,12.67696,-8.897,4.04155,11.228,-1.847912,13.21,6.5,0.43098,-12183.04
52,2020,4470.33,-4.26,74.16,9483.03,17723,3.72,-14.34418,23.57854,43.28891,11.34364,12.61135,-6.561,-7.96461,12.6008,-1.682074,17.6,5.25,0.298273,-12620.03
53,2016,403.2,1.1,9.88,-16.99,2404,4.91,0.8059787,11.38517,54.91673,16.38215,11.32919,-128.216,8.25631,10.3085,0.4343382,12.8,6.75,0.786464,-10744.24
53,2017,1013.12,1.04,35.85,-1062.3,3906,4.95,0.7620162,12.25225,44.04586,13.08675,11.62768,29.849,6.79538,10.7672,0.410647,12.53,6.25,0.420594,-10797.5
53,2018,1117.89,0.72,38.1,-579.61,5814,3.33,0.5275497,13.31567,41.23049,12.05858,11.74816,12.048,6.53299,10.7885,0.2842941,12.2,6,0.340971,-11490.68
53,2019,852.08,-1.2,42.16,-105.92,12256,3.95,-0.8792495,12.32484,51.62088,10.86178,12.02686,,4.04155,11.228,-0.4738235,13.21,6.5,0.803948,-30018.78
53,2020,1722.16,-1.79,43.64,441.58,20221,3.72,-1.311547,14.15234,57.36939,10.28322,11.91305,-11.381,-7.96461,12.6008,-0.7067868,17.6,5.25,0.73569,-17201.91
54,2005,568.82,1.08,79.36,198.92,21567,3.77,2.031909,22.5269,41.90562,13.5346,10.68877,-122.428,7.92343,10.3661,0.5054553,13.69,6,0.291079,-13431.05
54,2006,463.23,1.16,85.66,97.15,21394,4.25,2.182421,16.85705,47.20166,5.230158,10.77133,8.256,8.06073,9.80247,0.5428963,13.58,6.5,0.476713,-15273.65
54,2007,823.06,1.46,83.87,94.25,20892,5.8,2.74684,21.82483,51.75211,6.840361,10.93576,16.443,7.66082,9.86212,0.6833006,14.29,7,0.492308,-12847.93
54,2008,1005.69,1.64,86.58,349.58,20548,6.37,3.085492,20.872,56.50265,7.319046,11.16348,22.772,3.0867,10.5385,0.7675431,15.7,7,0.370188,-12139.65
54,2009,1035.44,1.62,86.35,13.66,19993,8.35,3.047864,16.49407,61.14717,8.489691,11.33921,17.573,7.86189,11.4597,0.7581828,15.82,5,0.33218,-12109.35
54,2010,1316.41,1.67,87.02,392.1,19641,10.88,3.141933,18.03171,61.29456,8.15876,11.52672,18.751,8.49758,11.0076,0.7815835,15.38,4.25,0.33182,-11490
54,2011,1181.89,1.53,86.93,713.65,19311,11.99,2.878538,13.71643,61.82299,7.822241,11.70947,18.275,5.24131,11.0845,0.9223725,14.93,6.5,0.328141,-11989.68
54,2012,1232.16,1.31,85.42,761,18710,8.86,2.46463,10.9268,63.8694,7.637888,11.85948,15.001,5.45639,10.6839,0.7897438,14.18,8.5,0.373107,-11883.58
54,2013,1283.15,1.02,87.2,952.98,18793,9.31,1.919025,10.32324,64.882,7.353052,12.00042,14.094,6.38611,10.2952,0.614915,13.88,7.9,0.398588,-12606.61
54,2014,1371.68,0.67,86.67,1154.56,19351,11.06,1.260536,9.947359,65.27344,7.408706,12.14007,13.965,7.41023,10.4409,0.4039148,13.34,7.75,0.304642,-12327.33
54,2015,1363.36,0.54,87.76,1288.6,20222,6.65,1.015955,9.464249,65.26974,7.82814,12.16959,2.952,7.99625,10.4283,0.3255433,13,8,0.315558,-12199.31
54,2016,1781.42,0.36,87.52,2398.18,20074,4.91,0.6773031,12.01252,63.34929,7.981812,12.22445,5.486,8.25631,10.3085,0.1421471,12.8,6.75,0.334038,-12141.32
54,2017,2211.37,0.67,83.63,2077.33,20861,4.95,1.260536,14.84699,58.51507,7.864071,12.29332,6.887,6.79538,10.7672,0.2645515,12.53,6.25,0.321614,-11816.53
54,2018,2405.84,0.53,82.42,3472.82,19734,3.33,0.9971405,15.17777,61.95455,7.300066,12.44002,14.67,6.53299,10.7885,0.209272,12.2,6,0.344229,-11885.85
54,2019,1882.89,0.12,86.44,3615.9,19527,3.95,0.2257677,11.04507,64.72131,6.922918,12.54278,,4.04155,11.228,0.0473824,13.21,6.5,0.460152,-12785.89
54,2020,3312.46,0.26,84.09,4335.84,18691,3.72,0.4891633,16.32028,63.94423,7.137816,12.64261,9.983,-7.96461,12.6008,0.1026618,17.6,5.25,0.410699,-11387.36
55,2005,799.56,1.28,87.06,294.93,24366,3.77,0.9396588,22.25897,49.60183,5.067771,10.83595,-180.666,7.92343,10.3661,0.599058,13.69,6,0.356018,-12593
55,2006,541.13,1.32,85.13,153.61,24178,4.25,0.9690232,14.68132,58.55371,5.353028,10.99134,15.539,8.06073,9.80247,0.6177787,13.58,6.5,0.682988,-14505.82
55,2007,387.05,1.36,83.57,135.31,23861,5.8,0.9983875,8.011285,57.21141,4.851111,11.3176,32.626,7.66082,9.86212,0.6364992,14.29,7,3.09024,-14635.06
55,2008,1037.1,1.3,82.8,125.44,24947,6.37,0.9543409,14.22523,59.31184,4.778239,11.53114,21.354,3.0867,10.5385,0.6084183,15.7,7,0.33142,-11468.68
55,2009,1595.83,1.17,82.69,365.5,25512,8.35,0.8589069,17.16769,61.85114,5.906301,11.70415,17.301,7.86189,11.4597,0.5475765,15.82,5,0.340457,-11051.72
